//28/02/2025 12:36:48.360
17/10/2010, 31, 09:00, 16:00, 0, 16:00, 479, 0, 70, BR1*
02/12/2012, 31, 09:00, 16:00, 0, 17:05, 414, 0, 70, BR1*
15/09/2020, 31, 09:00, 16:30, 0, 17:05, 55, 1, 70, BR1*
14/10/2007, 31, 10:00, 18:00, 0, 18:00, 359, 0, 70, BRI*
09/03/2008, 31, 09:00, 17:00, 0, 17:00, 419, 0, 70, BRI*
19/10/2008, 31, 10:00, 18:00, 0, 18:00, 359, 0, 70, BRI*
08/03/2009, 31, 09:00, 18:00, 0, 18:00, 359, 0, 70, BRI*
18/10/2009, 31, 10:00, 19:00, 0, 19:00, 299, 0, 70, BRI*
14/03/2010, 31, 09:00, 18:00, 0, 18:00, 359, 0, 70, BRI*
17/10/2010, 31, 10:00, 19:00, 0, 19:00, 299, 0, 70, BRI*
13/03/2011, 31, 09:00, 18:00, 0, 18:00, 359, 0, 70, BRI*
16/10/2011, 31, 10:00, 19:00, 0, 19:00, 299, 0, 70, BRI*
11/03/2012, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, BRI*
20/12/2015, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, BRI*
13/03/2016, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, BRI*
16/10/2016, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, BRI*
12/03/2017, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, BRI*
15/10/2017, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, BRI*
11/03/2018, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, BRI*
05/11/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, BRI*
21/12/2018, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, BRI*
22/12/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, BRI*
04/01/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, BRI*
05/01/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, BRI*
11/03/2019, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, BRI*
04/11/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, BRI*
26/11/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, BRI*
27/11/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, BRI*
20/12/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, BRI*
21/12/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, BRI*
03/01/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, BRI*
04/01/2020, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, BRI*
28/02/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, BRI*
09/03/2020, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, BRI*
03/11/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, BRI*
15/03/2021, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, BRI*
08/11/2021, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, BRI*
14/03/2022, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, BRI*
07/11/2022, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, BRI*
13/03/2023, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, BRI*
06/11/2023, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, BRI*
11/03/2024, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, BRI*
04/11/2024, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, BRI*
10/03/2025, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, BRI*
17/04/2024, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, BT1*
01/01/2007, 31, 09:00, 17:00, 0, 17:00, 419, 0, 70, BZE*
17/10/2010, 31, 09:00, 16:00, 0, 16:00, 479, 0, 70, CCM*
02/12/2012, 31, 09:00, 16:00, 0, 16:20, 459, 0, 70, CCM*
15/09/2020, 31, 09:00, 16:20, 0, 17:05, 55, 1, 70, CCM*
11/03/2019, 31, 09:00, 16:55, 0, 17:20, 399, 0, 70, CCROO*
04/11/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, 70, CCROO*
09/03/2020, 31, 09:00, 16:55, 0, 17:20, 35, 0, 70, CCROO*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, 70, CCROO*
11/03/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, 70, CCROR*
04/11/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, 70, CCROR*
09/03/2020, 31, 09:00, 17:55, 0, 20:00, 239, 0, 70, CCROR*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, 70, CCROR*
11/03/2019, 31, 09:00, 16:55, 0, 17:20, 399, 0, 70, CIELO*
04/11/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, 70, CIELO*
09/03/2020, 31, 09:00, 16:55, 0, 17:20, 35, 0, 70, CIELO*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, 70, CIELO*
11/03/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, 70, CIELR*
04/11/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, 70, CIELR*
09/03/2020, 31, 09:00, 17:55, 0, 20:00, 239, 0, 70, CIELR*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, 70, CIELR*
04/11/2024, 31, 09:00, 16:00, 0, 16:30, 90, 1, 70, CL1*
10/03/2025, 31, 09:00, 15:00, 0, 15:30, 150, 1, 70, CL1*
11/03/2019, 31, 09:00, 16:55, 0, 17:20, 399, 0, 70, CMIGP*
04/11/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, 70, CMIGP*
09/03/2020, 31, 09:00, 16:55, 0, 17:20, 35, 0, 70, CMIGP*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, 70, CMIGP*
11/03/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, 70, CMIGS*
04/11/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, 70, CMIGS*
09/03/2020, 31, 09:00, 17:55, 0, 20:00, 239, 0, 70, CMIGS*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, 70, CMIGS*
01/01/2007, 31, 09:00, 12:00, 0, 12:00, 719, 0, 70, CNI*
04/11/2024, 31, 09:00, 16:00, 0, 16:30, 90, 1, 70, CNL*
10/03/2025, 31, 09:00, 15:00, 0, 15:30, 150, 1, 70, CNL*
09/03/2020, 31, 09:00, 16:55, 0, 17:20, 35, 0, 70, COGNO*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, 70, COGNO*
09/03/2020, 31, 09:00, 17:55, 0, 20:00, 239, 0, 70, COGNR*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, 70, COGNR*
17/10/2010, 31, 09:00, 15:00, 0, 15:00, 539, 0, 70, COP*
02/12/2012, 31, 09:00, 15:00, 0, 15:50, 489, 0, 70, COP*
15/09/2020, 31, 09:00, 16:20, 0, 17:05, 55, 1, 70, COP*
17/10/2010, 31, 09:00, 15:00, 0, 15:00, 539, 0, 70, CPG*
02/12/2012, 31, 09:00, 15:00, 0, 15:50, 489, 0, 70, CPG*
04/05/2009, 31, 09:00, 15:00, 0, 15:00, 539, 0, 70, CR1*
17/10/2010, 31, 09:00, 17:00, 0, 17:00, 419, 0, 70, CR1*
13/03/2011, 31, 09:00, 15:00, 0, 15:00, 539, 0, 70, CR1*
16/10/2011, 31, 09:00, 16:00, 0, 16:00, 479, 0, 70, CR1*
06/11/2011, 31, 09:00, 17:00, 0, 17:00, 419, 0, 70, CR1*
26/02/2012, 31, 09:00, 16:00, 0, 16:00, 479, 0, 70, CR1*
11/03/2012, 31, 09:00, 15:00, 0, 15:00, 539, 0, 70, CR1*
21/10/2012, 31, 09:00, 16:00, 0, 16:30, 449, 0, 70, CR1*
04/11/2012, 31, 09:00, 17:00, 0, 17:30, 389, 0, 70, CR1*
17/02/2013, 31, 09:00, 16:00, 0, 16:30, 449, 0, 70, CR1*
10/03/2013, 31, 09:00, 15:00, 0, 15:30, 509, 0, 70, CR1*
20/10/2013, 31, 09:00, 16:00, 0, 16:30, 449, 0, 70, CR1*
03/11/2013, 31, 09:00, 17:00, 0, 17:30, 389, 0, 70, CR1*
16/02/2014, 31, 09:00, 16:00, 0, 16:30, 449, 0, 70, CR1*
09/03/2014, 31, 09:00, 15:00, 0, 15:30, 509, 0, 70, CR1*
19/10/2014, 31, 09:00, 16:00, 0, 16:30, 449, 0, 70, CR1*
02/11/2014, 31, 09:00, 17:00, 0, 17:30, 389, 0, 70, CR1*
22/02/2015, 31, 09:00, 16:00, 0, 16:30, 449, 0, 70, CR1*
08/03/2015, 31, 09:00, 15:00, 0, 15:30, 509, 0, 70, CR1*
18/10/2015, 31, 09:00, 16:00, 0, 16:30, 449, 0, 70, CR1*
01/11/2015, 31, 09:00, 17:00, 0, 17:30, 389, 0, 70, CR1*
21/02/2016, 31, 09:00, 16:00, 0, 16:30, 449, 0, 70, CR1*
13/03/2016, 31, 09:00, 15:00, 0, 15:30, 509, 0, 70, CR1*
16/10/2016, 31, 09:00, 16:00, 0, 16:30, 449, 0, 70, CR1*
06/11/2016, 31, 09:00, 17:00, 0, 17:30, 389, 0, 70, CR1*
19/02/2017, 31, 09:00, 16:00, 0, 16:30, 449, 0, 70, CR1*
12/03/2017, 31, 09:00, 15:00, 0, 15:30, 509, 0, 70, CR1*
15/10/2017, 31, 09:00, 16:00, 0, 16:30, 449, 0, 70, CR1*
05/11/2017, 31, 09:00, 17:00, 0, 17:30, 389, 0, 70, CR1*
18/02/2018, 31, 09:00, 16:00, 0, 16:30, 449, 0, 70, CR1*
11/03/2018, 31, 09:00, 15:00, 0, 15:30, 509, 0, 70, CR1*
05/11/2018, 31, 09:00, 17:00, 0, 17:30, 389, 0, 70, CR1*
18/02/2019, 31, 09:00, 16:00, 0, 16:30, 449, 0, 70, CR1*
11/03/2019, 31, 09:00, 15:00, 0, 15:30, 509, 0, 70, CR1*
04/11/2019, 31, 09:00, 16:00, 0, 16:30, 449, 0, 70, CR1*
09/03/2020, 31, 09:00, 15:00, 0, 15:30, 150, 1, 70, CR1*
08/11/2021, 31, 09:00, 16:00, 0, 16:30, 90, 1, 70, CR1*
14/03/2022, 31, 09:00, 15:00, 0, 15:30, 150, 1, 70, CR1*
07/11/2022, 31, 09:00, 16:00, 0, 16:30, 90, 1, 70, CR1*
13/03/2023, 31, 09:00, 15:00, 0, 15:30, 150, 1, 70, CR1*
06/11/2023, 31, 09:00, 16:00, 0, 16:30, 90, 1, 70, CR1*
11/03/2024, 31, 09:00, 15:00, 0, 15:30, 150, 1, 70, CR1*
04/11/2024, 31, 09:00, 16:00, 0, 16:30, 90, 1, 70, CR1*
10/03/2025, 31, 09:00, 15:00, 0, 15:30, 150, 1, 70, CR1*
17/10/2010, 31, 09:00, 15:00, 0, 15:00, 539, 0, 70, CRV*
02/12/2012, 31, 09:00, 15:00, 0, 15:50, 489, 0, 70, CRV*
15/09/2020, 31, 09:00, 16:20, 0, 17:05, 55, 1, 70, CRV*
17/10/2010, 31, 09:00, 15:00, 0, 15:00, 539, 0, 70, CTM*
02/12/2012, 31, 09:00, 15:00, 0, 15:50, 489, 0, 70, CTM*
15/09/2020, 31, 09:00, 16:20, 0, 17:05, 55, 1, 70, CTM*
07/11/2018, 31, 09:00, 16:00, 0, 16:50, 429, 0, 70, D15*
07/11/2018, 31, 09:00, 16:00, 0, 16:50, 429, 0, 70, D16*
07/11/2018, 31, 09:00, 16:00, 0, 16:50, 429, 0, 70, D17*
07/11/2018, 31, 09:00, 16:00, 0, 16:50, 429, 0, 70, D18*
07/11/2018, 31, 09:00, 16:00, 0, 16:50, 429, 0, 70, D19*
28/10/2024, 31, 09:00, 13:20, 0, 13:40, 260, 0, 70, DAX*
10/03/2025, 31, 09:00, 12:20, 0, 12:40, 320, 0, 70, DAX*
16/10/2011, 31, 09:00, 16:00, 0, 16:00, 479, 0, 70, DDI*
26/02/2012, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DDI*
16/09/2020, 31, 09:00, 16:00, 0, 17:15, 45, 0, 70, DDI*
01/01/2007, 31, 09:00, 16:00, 0, 16:00, 479, 0, 70, DI1*
26/02/2012, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DI1*
15/12/2022, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DI1*
16/10/2011, 31, 09:00, 16:00, 0, 16:00, 479, 0, 70, DIL*
26/02/2012, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DIL*
11/03/2007, 31, 09:00, 16:00, 0, 16:00, 479, 0, 70, DOL*
05/05/2008, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DOL*
11/02/2016, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DOL*
13/03/2016, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DOL*
16/10/2016, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DOL*
12/03/2017, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DOL*
15/10/2017, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DOL*
11/03/2018, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DOL*
05/11/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DOL*
21/12/2018, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DOL*
22/12/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DOL*
04/01/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DOL*
05/01/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DOL*
11/03/2019, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DOL*
04/11/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DOL*
26/11/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DOL*
27/11/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DOL*
20/12/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DOL*
21/12/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DOL*
03/01/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DOL*
04/01/2020, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DOL*
28/02/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DOL*
09/03/2020, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DOL*
03/11/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DOL*
15/03/2021, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DOL*
08/11/2021, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DOL*
14/03/2022, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DOL*
07/11/2022, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DOL*
13/03/2023, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DOL*
06/11/2023, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DOL*
11/02/2016, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DR1*
13/03/2016, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DR1*
16/10/2016, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DR1*
12/03/2017, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DR1*
15/10/2017, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DR1*
11/03/2018, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DR1*
05/11/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DR1*
21/12/2018, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DR1*
22/12/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DR1*
04/01/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DR1*
05/01/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DR1*
11/03/2019, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DR1*
04/11/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DR1*
26/11/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DR1*
27/11/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DR1*
20/12/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DR1*
21/12/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DR1*
03/01/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DR1*
04/01/2020, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DR1*
28/02/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DR1*
16/09/2020, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DR1*
03/11/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DR1*
15/03/2021, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DR1*
08/11/2021, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DR1*
14/03/2022, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DR1*
07/11/2022, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DR1*
13/03/2023, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DR1*
06/11/2023, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DR1*
11/03/2024, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DR1*
10/03/2025, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DR1*
07/11/2022, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DS*
11/03/2024, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DS*
07/11/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DS1*
04/01/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DS1*
05/01/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DS1*
11/03/2019, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DS1*
28/02/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DS1*
09/03/2020, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DS1*
08/11/2021, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DS1*
14/03/2022, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DS1*
07/11/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DS2*
04/01/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DS2*
05/01/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DS2*
11/03/2019, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DS2*
28/02/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DS2*
09/03/2020, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DS2*
08/11/2021, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DS2*
14/03/2022, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DS2*
07/11/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DS3*
04/01/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DS3*
05/01/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DS3*
11/03/2019, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DS3*
28/02/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DS3*
09/03/2020, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DS3*
08/11/2021, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DS3*
14/03/2022, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DS3*
07/11/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DS4*
04/01/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DS4*
05/01/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, DS4*
11/03/2019, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DS4*
28/02/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DS4*
09/03/2020, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DS4*
08/11/2021, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, DS4*
14/03/2022, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DS4*
10/03/2025, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, DX1*
10/03/2025, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, ES1*
28/10/2024, 31, 09:00, 13:20, 0, 13:40, 260, 0, 70, ESX*
10/03/2025, 31, 09:00, 12:20, 0, 12:40, 320, 0, 70, ESX*
15/09/2020, 31, 09:00, 15:45, 0, 16:05, 115, 1, 70, ET1*
17/10/2010, 31, 09:00, 16:00, 0, 16:00, 479, 0, 70, ETH*
16/10/2011, 31, 09:00, 16:00, 0, 16:00, 479, 0, 70, ETH*
02/12/2012, 31, 09:00, 16:00, 0, 16:05, 474, 0, 70, ETH*
15/09/2020, 31, 09:00, 15:45, 0, 16:05, 115, 1, 70, ETH*
04/12/2007, 31, 09:00, 16:00, 0, 16:00, 479, 0, 70, ETN*
14/03/2010, 31, 09:00, 13:00, 0, 13:00, 659, 0, 70, ETN*
17/10/2010, 31, 09:00, 15:00, 0, 15:00, 539, 0, 70, ETN*
02/12/2012, 31, 09:00, 15:00, 0, 15:35, 504, 0, 70, ETN*
17/02/2013, 31, 09:00, 15:20, 0, 16:05, 474, 0, 70, ETN*
10/03/2013, 31, 09:00, 15:20, 0, 16:10, 469, 0, 70, ETN*
15/09/2020, 31, 09:00, 15:45, 0, 16:05, 115, 1, 70, ETN*
01/01/2007, 31, 09:00, 16:00, 0, 16:00, 479, 0, 70, EUR*
19/10/2008, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, EUR*
16/10/2011, 31, 09:00, 16:00, 0, 16:00, 479, 0, 70, FRC*
26/02/2012, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, FRC*
16/09/2020, 31, 09:00, 16:00, 0, 17:15, 45, 0, 70, FRC*
16/10/2011, 31, 09:00, 13:00, 0, 15:00, 539, 0, 70, FRP0*
09/03/2020, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, FRP1
11/02/2016, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, FRP1*
13/03/2016, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, FRP1*
16/10/2016, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, FRP1*
12/03/2017, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, FRP1*
15/10/2017, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, FRP1*
11/03/2018, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, FRP1*
05/11/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, FRP1*
11/03/2019, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, FRP1*
04/11/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, 70, FRP1*
03/11/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, FRP1*
15/03/2021, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, FRP1*
08/11/2021, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, FRP1*
14/03/2022, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, FRP1*
07/11/2022, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, FRP1*
13/03/2023, 31, 09:00, 18:00, 0, 20:00, 239, 0, 70, FRP1*
06/11/2023, 31, 09:00, 18:30, 0, 20:00, 239, 0, 70, FRP1*
